STATEFP,COUNTYFP,TRACTCE,GEOID,GEOID_Dub,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area
06,101,050202,06101050202,6101050202.000000000000000,502.02,Census Tract 502.02,G5020,S,2186210.000000000000000,136549.000000000000000,+39.1354635,-121.6118683,25107.498240571927454,25018331.159936372190714
06,101,050301,06101050301,6101050301.000000000000000,503.01,Census Tract 503.01,G5020,S,1491417.000000000000000,0.000000000000000,+39.1196085,-121.6292546,17478.854379164273269,16064267.503270074725151
06,037,430400,06037430400,6037430400.000000000000000,4304,Census Tract 4304,G5020,S,3594793.000000000000000,7153.000000000000000,+34.1632548,-118.0252477,35352.806169316354499,39274214.328640550374985
06,101,050302,06101050302,6101050302.000000000000000,503.02,Census Tract 503.02,G5020,S,2887385.000000000000000,62808.000000000000000,+39.1236650,-121.6114867,30679.892784114352253,31776827.604265760630369
06,101,050501,06101050501,6101050501.000000000000000,505.01,Census Tract 505.01,G5020,S,8752794.000000000000000,0.000000000000000,+39.1343016,-121.6664514,46753.855689071198867,94276061.035563409328461
06,073,017039,06073017039,6073017039.000000000000000,170.39,Census Tract 170.39,G5020,S,4816833.000000000000000,5258.000000000000000,+32.9525167,-117.0873619,45342.714530436896894,52845801.431131146848202
06,073,017040,06073017040,6073017040.000000000000000,170.40,Census Tract 170.40,G5020,S,2952353.000000000000000,0.000000000000000,+32.9677362,-117.0571307,28372.859925390035642,32353701.392405834048986
06,099,000510,06099000510,6099000510.000000000000000,5.10,Census Tract 5.10,G5020,S,7263607.000000000000000,7060.000000000000000,+37.6906053,-121.0794748,39171.649989477889903,78475224.134717687964439
06,099,002504,06099002504,6099002504.000000000000000,25.04,Census Tract 25.04,G5020,S,2407588.000000000000000,0.000000000000000,+37.5921207,-120.9697861,27226.637225530146679,25991029.939250197261572
06,099,002503,06099002503,6099002503.000000000000000,25.03,Census Tract 25.03,G5020,S,1609891.000000000000000,0.000000000000000,+37.5849810,-120.9580148,18303.905962270469900,17379780.930316023528576
06,099,002006,06099002006,6099002006.000000000000000,20.06,Census Tract 20.06,G5020,S,1172369.000000000000000,0.000000000000000,+37.6449186,-120.9254525,15229.476202435016603,12655006.658885849639773
06,099,002005,06099002005,6099002005.000000000000000,20.05,Census Tract 20.05,G5020,S,952376.000000000000000,0.000000000000000,+37.6436041,-120.9345314,13105.848371769530786,10280358.446033120155334
06,099,003805,06099003805,6099003805.000000000000000,38.05,Census Tract 38.05,G5020,S,2164564.000000000000000,0.000000000000000,+37.5161592,-120.8771501,27429.186106615994504,23370954.113543361425400
06,099,004000,06099004000,6099004000.000000000000000,40,Census Tract 40,G5020,S,155917738.000000000000000,1765115.000000000000000,+37.6497629,-121.1440457,271785.986873310932424,1702063867.639949798583984
06,037,400206,06037400206,6037400206.000000000000000,4002.06,Census Tract 4002.06,G5020,S,3704449.000000000000000,2205.000000000000000,+34.1280660,-117.7147728,37610.268351022568822,40421413.483805485069752
06,037,400302,06037400302,6037400302.000000000000000,4003.02,Census Tract 4003.02,G5020,S,1305080.000000000000000,0.000000000000000,+34.1140743,-117.7893713,18470.759208336345182,14232737.058911800384521
06,113,011206,06113011206,6113011206.000000000000000,112.06,Census Tract 112.06,G5020,S,269892601.000000000000000,651676.000000000000000,+38.6795955,-121.9024413,426670.212371495435946,2915605235.892506122589111
06,113,010102,06113010102,6113010102.000000000000000,101.02,Census Tract 101.02,G5020,S,64130040.000000000000000,3171544.000000000000000,+38.7210865,-121.6242342,236299.345658715639729,725289427.856331467628479
06,113,011102,06113011102,6113011102.000000000000000,111.02,Census Tract 111.02,G5020,S,1298461.000000000000000,0.000000000000000,+38.6701375,-121.7608872,15855.436715452717181,13993189.136008575558662
06,113,010501,06113010501,6113010501.000000000000000,105.01,Census Tract 105.01,G5020,S,13674641.000000000000000,0.000000000000000,+38.5369622,-121.7849003,64413.750033467957110,147394393.766291290521622
06,113,010505,06113010505,6113010505.000000000000000,105.05,Census Tract 105.05,G5020,S,136685980.000000000000000,1022924.000000000000000,+38.6029447,-121.7398199,230646.629078990896232,1484209903.520060300827026
06,113,011300,06113011300,6113011300.000000000000000,113,Census Tract 113,G5020,S,290101483.000000000000000,462323.000000000000000,+38.5719180,-122.0648634,296024.435203603177797,3131731167.535559654235840
06,113,011500,06113011500,6113011500.000000000000000,115,Census Tract 115,G5020,S,833238237.000000000000000,2152367.000000000000000,+38.8304650,-122.1269068,536090.139291380415671,9001505587.813556671142578
06,073,017043,06073017043,6073017043.000000000000000,170.43,Census Tract 170.43,G5020,S,3035961.000000000000000,0.000000000000000,+32.9281896,-117.1058195,26082.738929260354780,33275920.543370358645916
06,025,011202,06025011202,6025011202.000000000000000,112.02,Census Tract 112.02,G5020,S,1644374.000000000000000,0.000000000000000,+32.8019570,-115.5743120,18769.759316971725639,18033779.374489437788725
06,037,291110,06037291110,6037291110.000000000000000,2911.10,Census Tract 2911.10,G5020,S,711350.000000000000000,0.000000000000000,+33.9200912,-118.2868209,11679.147195429297426,7763711.707655361853540
06,037,291130,06037291130,6037291130.000000000000000,2911.30,Census Tract 2911.30,G5020,S,1291463.000000000000000,0.000000000000000,+33.9024424,-118.2871419,15951.503576809520382,14096098.167127251625061
06,037,291210,06037291210,6037291210.000000000000000,2912.10,Census Tract 2912.10,G5020,S,1242662.000000000000000,0.000000000000000,+33.8886904,-118.2870814,15804.638423589696686,13564143.613560490310192
06,037,291220,06037291220,6037291220.000000000000000,2912.20,Census Tract 2912.20,G5020,S,818696.000000000000000,0.000000000000000,+33.8771395,-118.2867090,12411.108891502412007,8936807.092065680772066
06,037,291300,06037291300,6037291300.000000000000000,2913,Census Tract 2913,G5020,S,2353751.000000000000000,45836.000000000000000,+33.8641805,-118.2951289,31669.365710238802421,26195013.189951881766319
06,037,292000,06037292000,6037292000.000000000000000,2920,Census Tract 2920,G5020,S,4000998.000000000000000,1856.000000000000000,+33.8468919,-118.3019771,32256.962468537527457,43699710.960629083216190
06,037,293202,06037293202,6037293202.000000000000000,2932.02,Census Tract 2932.02,G5020,S,1052402.000000000000000,0.000000000000000,+33.8204090,-118.3037589,14416.164159872487289,11490594.832807529717684
06,019,005406,06019005406,6019005406.000000000000000,54.06,Census Tract 54.06,G5020,S,1901826.000000000000000,0.000000000000000,+36.8337763,-119.7677351,21214.260067819923279,20564500.823867805302143
06,019,005407,06019005407,6019005407.000000000000000,54.07,Census Tract 54.07,G5020,S,1290407.000000000000000,0.000000000000000,+36.8339089,-119.7450787,15890.421144218889822,13953223.121729828417301
06,019,005605,06019005605,6019005605.000000000000000,56.05,Census Tract 56.05,G5020,S,943755.000000000000000,10445.000000000000000,+36.8306918,-119.7326786,14628.371938090422191,10317892.278137464076281
06,037,402101,06037402101,6037402101.000000000000000,4021.01,Census Tract 4021.01,G5020,S,1189547.000000000000000,0.000000000000000,+34.0860495,-117.7337466,17781.414137669475167,12974244.551078360527754
06,019,005606,06019005606,6019005606.000000000000000,56.06,Census Tract 56.06,G5020,S,2256963.000000000000000,39571.000000000000000,+36.8336494,-119.7210292,19878.803273535606422,24832681.418877605348825
06,019,005701,06019005701,6019005701.000000000000000,57.01,Census Tract 57.01,G5020,S,2437117.000000000000000,15718.000000000000000,+36.8309579,-119.6920937,20793.290731373475865,26522751.796616706997156
06,019,005702,06019005702,6019005702.000000000000000,57.02,Census Tract 57.02,G5020,S,2610499.000000000000000,0.000000000000000,+36.8302613,-119.6730980,21974.187509355033399,28227598.901385106146336
06,019,005703,06019005703,6019005703.000000000000000,57.03,Census Tract 57.03,G5020,S,2590952.000000000000000,0.000000000000000,+36.8157672,-119.6728792,21160.654450805617671,28017240.089930240064859
06,037,403407,06037403407,6037403407.000000000000000,4034.07,Census Tract 4034.07,G5020,S,4724960.000000000000000,0.000000000000000,+34.0386078,-117.8726572,37869.930837718864495,51544141.422983370721340
06,101,050503,06101050503,6101050503.000000000000000,505.03,Census Tract 505.03,G5020,S,7611329.000000000000000,0.000000000000000,+39.1198969,-121.6618808,41512.845956802564615,81982599.470798045396805
06,101,050504,06101050504,6101050504.000000000000000,505.04,Census Tract 505.04,G5020,S,22961793.000000000000000,0.000000000000000,+39.0906987,-121.6619167,63460.612641570900450,247331931.927219212055206
06,101,050604,06101050604,6101050604.000000000000000,506.04,Census Tract 506.04,G5020,S,2436949.000000000000000,0.000000000000000,+39.1562086,-121.6396026,27018.264091860120971,26247730.563330236822367
06,025,010400,06025010400,6025010400.000000000000000,104,Census Tract 104,G5020,S,6174249.000000000000000,0.000000000000000,+32.9902937,-115.5223750,34011.654532839260355,67654218.701754108071327
06,025,010500,06025010500,6025010500.000000000000000,105,Census Tract 105,G5020,S,3629627.000000000000000,0.000000000000000,+32.9875564,-115.5440020,28540.466080973579665,39772082.453013189136982
06,025,010700,06025010700,6025010700.000000000000000,107,Census Tract 107,G5020,S,5585849.000000000000000,0.000000000000000,+32.9669020,-115.5215128,31938.366387697158643,61213380.968188099563122
06,025,011400,06025011400,6025011400.000000000000000,114,Census Tract 114,G5020,S,3966374.000000000000000,21575.000000000000000,+32.7938734,-115.5453184,28493.659300361941860,43737460.857415005564690
06,037,430600,06037430600,6037430600.000000000000000,4306,Census Tract 4306,G5020,S,3709005.000000000000000,9801.000000000000000,+34.1553775,-118.0470542,35677.095279313965875,40549657.108605310320854
06,073,017501,06073017501,6073017501.000000000000000,175.01,Census Tract 175.01,G5020,S,1685877.000000000000000,345270.000000000000000,+33.0402437,-117.2920275,21078.179430899370345,22251132.059398241341114
06,073,017502,06073017502,6073017502.000000000000000,175.02,Census Tract 175.02,G5020,S,1908250.000000000000000,0.000000000000000,+33.0422422,-117.2770514,19197.531237575505656,20904727.408567670732737
06,073,017603,06073017603,6073017603.000000000000000,176.03,Census Tract 176.03,G5020,S,1652720.000000000000000,0.000000000000000,+33.0576984,-117.2904158,19426.404097635258950,18104137.551276363432407
06,073,017701,06073017701,6073017701.000000000000000,177.01,Census Tract 177.01,G5020,S,2124726.000000000000000,798482.000000000000000,+33.0772389,-117.3060959,27069.610839132034016,32018368.383208166807890
06,073,017702,06073017702,6073017702.000000000000000,177.02,Census Tract 177.02,G5020,S,1175352.000000000000000,316932.000000000000000,+33.0572295,-117.2996671,18331.045506030157412,16346782.679383650422096
06,071,001803,06071001803,6071001803.000000000000000,18.03,Census Tract 18.03,G5020,S,9198141.000000000000000,0.000000000000000,+34.0409442,-117.6174097,41398.730675733379030,100340617.625633507966995
06,037,293302,06037293302,6037293302.000000000000000,2933.02,Census Tract 2933.02,G5020,S,1119338.000000000000000,0.000000000000000,+33.8016119,-118.3042086,15457.982938543716955,12222344.898407615721226
06,037,293304,06037293304,6037293304.000000000000000,2933.04,Census Tract 2933.04,G5020,S,569496.000000000000000,0.000000000000000,+33.7926172,-118.3043149,10003.009988525878725,6218707.023180227726698
06,037,294110,06037294110,6037294110.000000000000000,2941.10,Census Tract 2941.10,G5020,S,989188.000000000000000,0.000000000000000,+33.7979795,-118.2603837,16789.871586484838190,10801403.619010057300329
06,037,294120,06037294120,6037294120.000000000000000,2941.20,Census Tract 2941.20,G5020,S,1560996.000000000000000,0.000000000000000,+33.7957797,-118.2475763,17235.258182824043615,17045329.584450960159302
06,037,294200,06037294200,6037294200.000000000000000,2942,Census Tract 2942,G5020,S,953769.000000000000000,0.000000000000000,+33.7948377,-118.2693892,12989.490770739135769,10414772.994071260094643
06,037,294410,06037294410,6037294410.000000000000000,2944.10,Census Tract 2944.10,G5020,S,833787.000000000000000,0.000000000000000,+33.7941280,-118.2898931,12687.236110396093864,9104641.554480876773596
06,037,293301,06037293301,6037293301.000000000000000,2933.01,Census Tract 2933.01,G5020,S,844985.000000000000000,0.000000000000000,+33.8111773,-118.3038284,14392.787550147373622,9226257.645428769290447
06,019,005509,06019005509,6019005509.000000000000000,55.09,Census Tract 55.09,G5020,S,2548187.000000000000000,51604.000000000000000,+36.8484710,-119.7362095,21321.360154075868195,28110842.531436219811440
06,019,005508,06019005508,6019005508.000000000000000,55.08,Census Tract 55.08,G5020,S,2595075.000000000000000,0.000000000000000,+36.8593795,-119.7387495,21275.276517042486375,28058922.170047055929899
06,019,005704,06019005704,6019005704.000000000000000,57.04,Census Tract 57.04,G5020,S,2655537.000000000000000,28978.000000000000000,+36.8166889,-119.6930637,22013.005717665542761,29028945.759527672082186
06,019,005801,06019005801,6019005801.000000000000000,58.01,Census Tract 58.01,G5020,S,2618001.000000000000000,47574.000000000000000,+36.8008494,-119.6912802,21697.337667728599627,28825191.962661880999804
06,019,005802,06019005802,6019005802.000000000000000,58.02,Census Tract 58.02,G5020,S,2968914.000000000000000,30059.000000000000000,+36.8002734,-119.6716166,23732.993669959490944,32430537.163603853434324
06,047,000202,06047000202,6047000202.000000000000000,2.02,Census Tract 2.02,G5020,S,24358161.000000000000000,253583.000000000000000,+37.4123664,-120.7903626,101977.502037776270299,265788538.038427740335464
06,047,000201,06047000201,6047000201.000000000000000,2.01,Census Tract 2.01,G5020,S,119601606.000000000000000,140809.000000000000000,+37.4597950,-120.7094467,171677.437518111750251,1293011635.652944326400757
06,047,000401,06047000401,6047000401.000000000000000,4.01,Census Tract 4.01,G5020,S,78310798.000000000000000,1252046.000000000000000,+37.3402713,-120.8828702,195737.020450621348573,859360015.007520437240601
06,047,000402,06047000402,6047000402.000000000000000,4.02,Census Tract 4.02,G5020,S,118656652.000000000000000,1135494.000000000000000,+37.3998708,-120.8953613,206467.247453692340059,1293702406.617968559265137
06,047,002401,06047002401,6047002401.000000000000000,24.01,Census Tract 24.01,G5020,S,231192152.000000000000000,694675.000000000000000,+37.0439737,-120.6551864,281110.806968703749590,2506187044.227777004241943
06,047,002100,06047002100,6047002100.000000000000000,21,Census Tract 21,G5020,S,1423063582.000000000000000,73978268.000000000000000,+36.9542373,-120.9793353,749309.873237995314412,16182597948.123991012573242
06,019,006000,06019006000,6019006000.000000000000000,60,Census Tract 60,G5020,S,9651095.000000000000000,0.000000000000000,+36.7191064,-119.5717189,45092.277122251507535,104386148.276306286454201
06,019,006700,06019006700,6019006700.000000000000000,67,Census Tract 67,G5020,S,5705913.000000000000000,326522.000000000000000,+36.5869962,-119.4549129,45697.074493067593721,65268110.066466845571995
