FID_TractsCensusDataJoined_2020to2022_V2_Projected,GEOID,GEOID_Dub,OBJECTID_1,GEO_ID,TtlPop_Hsp_2020,TtlPop_Hsp_2021,TtlPop_Hsp_2022,WHTE_2020,WHTE_2021,WHTE_2022,TtlPop_SxAge_2020,TtlPop_SxAge_2021,TtlPop_SxAge_2022,AGE_2020,AGE_2021,AGE_2022,Area_Tract_SqMiles,FID_DMABoundaries_CA,OBJECTID_12,ID,NAME,STATE_NAME,ST_ABBREV,esri_dma_P,TOTPOP_CY,Shape_Length,Shape_Area,Area_Intscs_SqMiles,Area_Wght
452,06093001300,6093001300.000000000000000,10078,6093001300,2590,2546,2441,1605,1530,1403,2590,2546,2441,856,768,762,1443.106027706746545,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,1328220.815893940860406,40233122298.445831298828125,1443.069964526313697,0.999975010027163
455,06093000902,6093000902.000000000000000,10074,6093000902,3678,3490,3622,2866,2733,2737,3678,3490,3622,1155,1143,1177,120.892974324111847,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,339536.721933177090250,3370109269.360600948333740,120.892974324111847,1.000000000000000
1755,06093000100,6093000100.000000000000000,7399,6093000100,1097,1146,1065,504,525,605,1097,1146,1065,518,581,459,349.448068511696079,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,580789.702345521305688,9742729211.081562042236328,349.447913122907039,0.999999555330812
3287,06093001002,6093001002.000000000000000,10076,6093001002,1277,1500,1397,1238,1243,1210,1277,1500,1397,96,264,337,5.873659103671530,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,89222.063708324465551,163724515.330095201730728,5.873659103671530,1.000000000000000
3288,06093001001,6093001001.000000000000000,10075,6093001001,1070,1124,1216,883,950,1067,1070,1124,1216,364,429,428,53.361499640684180,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,224736.296457806660328,1487241596.652346372604370,53.355312520128052,0.999884052723447
4526,06015000202,6015000202.000000000000000,651,6015000202,3486,3590,3249,2608,2422,2266,3486,3590,3249,904,1021,1044,809.491099345951625,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,278260.894986381346826,2827606.386283395346254,0.101406334443042,0.000125271710245
5100,06093000701,6093000701.000000000000000,7405,6093000701,3715,3791,3638,3092,3127,3005,3715,3791,3638,1408,1447,1341,276.559741950888736,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,740070.848071027197875,7710096030.156818389892578,276.559741950888736,1.000000000000000
5101,06093001200,6093001200.000000000000000,7412,6093001200,1127,1109,1250,959,950,1049,1127,1109,1250,271,274,304,1235.132530386340477,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,905466.107659922097810,34429945551.224205017089844,1235.132509918801816,0.999999983428873
5102,06093000800,6093000800.000000000000000,7408,6093000800,3703,3516,3382,2900,2713,2653,3703,3516,3382,1210,1171,1078,1241.338843535524575,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,1095888.151026092935354,34601771729.600502014160156,1241.321376567987272,0.999985928928569
5107,06093000702,6093000702.000000000000000,7406,6093000702,3822,4404,4059,2527,2784,2565,3822,4404,4059,2054,2341,2125,13.878201314723636,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,141793.196257300587604,386914576.808481097221375,13.878201314723636,1.000000000000000
5277,06023010102,6023010102.000000000000000,915,6023010102,2382,2451,2294,1665,1694,1668,2382,2451,2294,1086,1194,959,785.754677474596065,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,106362.822157411967055,92287.060621038108366,0.003310746525734,0.000004213460792
7312,06049000300,6049000300.000000000000000,3675,6049000300,2568,2527,2549,1953,2089,2098,2568,2527,2549,661,820,763,2544.967369933327518,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,230671.715085308620473,13824960.387593785300851,0.495802798895228,0.000194816957087
275,06007002401,6007002401.000000000000000,8100,6007002401,1115,1159,1016,822,860,722,1115,1159,1016,219,183,193,205.428596546932965,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,434837.387989217822906,5727759778.402719497680664,205.426159476534622,0.999988136654588
276,06007001601,6007001601.000000000000000,8098,6007001601,1699,1937,1910,1327,1708,1611,1699,1937,1910,440,559,577,101.643719184014401,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,486907.591433188586961,2833648291.650163173675537,101.642626137022930,0.999989246290865
277,06007001602,6007001602.000000000000000,8099,6007001602,3310,3187,3122,2894,2701,2655,3310,3187,3122,1095,1019,929,114.070165825643073,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,389543.347879675042350,3180388585.523909568786621,114.070165825643073,1.000000000000000
2011,06089011502,6089011502.000000000000000,10070,6089011502,2683,2476,2715,2574,2394,2594,2683,2476,2715,717,807,867,7.619539519024096,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,85506.932594900266849,212383343.800638526678085,7.619539519024096,1.000000000000000
2013,06089011501,6089011501.000000000000000,10069,6089011501,2377,2842,3296,2089,2397,2838,2377,2842,3296,711,934,1179,9.210944848587475,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,83396.697178040834842,256740436.819968760013580,9.210944848587475,1.000000000000000
2014,06089012605,6089012605.000000000000000,10071,6089012605,1932,1809,1983,1773,1564,1731,1932,1809,1983,411,438,582,163.165954842725341,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,486651.499461521743797,4547894817.483012199401855,163.165954842725341,1.000000000000000
2438,06089011600,6089011600.000000000000000,7376,6089011600,3784,4112,3889,3064,3223,3234,3784,4112,3889,1635,2057,1822,20.928835031858057,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,129308.724457450924092,583344306.237703084945679,20.928835031858057,1.000000000000000
2439,06089012302,6089012302.000000000000000,7389,6089012302,5871,5635,5597,4467,4296,4439,5871,5635,5597,2448,2014,1763,36.760469051309421,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,203733.186741522804368,1024651223.327250123023987,36.760469051309421,1.000000000000000
2440,06089010500,6089010500.000000000000000,7354,6089010500,5344,5349,5505,4418,4611,4765,5344,5349,5505,2464,2471,2444,1.643980828957344,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,31486.584920476449042,45822841.386339947581291,1.643980828957344,1.000000000000000
2442,06089012303,6089012303.000000000000000,7390,6089012303,3569,3604,3603,3036,3098,3023,3569,3604,3603,1222,1383,1455,28.573303800348466,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,129546.999166031615459,796454746.902746558189392,28.573303800348466,1.000000000000000
2444,06089011900,6089011900.000000000000000,7383,6089011900,4655,4881,5052,4072,4249,4333,4655,4881,5052,1843,2031,2029,25.766069213284450,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,138010.246245158283273,718184683.049232602119446,25.766069213284450,1.000000000000000
2445,06089012200,6089012200.000000000000000,7387,6089012200,5638,5836,5637,4552,4404,4156,5638,5836,5637,2374,2378,1807,20.339868050435872,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,116528.946394346028683,566953939.153944373130798,20.339868050435872,1.000000000000000
2447,06089010702,6089010702.000000000000000,7358,6089010702,2998,3076,3001,2564,2378,2283,2998,3076,3001,1149,1154,1167,4.813921454805708,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,54487.446282863085798,134178305.410093948245049,4.813921454805708,1.000000000000000
3101,06089010100,6089010100.000000000000000,7350,6089010100,1704,1832,1834,1286,1319,1294,1704,1832,1834,796,902,974,0.524587019403651,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,21690.965401607769309,14621847.495828798040748,0.524587019403651,1.000000000000000
7313,06049000200,6049000200.000000000000000,3674,6049000200,1602,1497,1692,1104,1069,1184,1602,1497,1692,694,589,700,956.056958170035045,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,599736.276991019258276,1112643.881303273607045,0.039911313273421,0.000041745748443
7315,06049000400,6049000400.000000000000000,3676,6049000400,1384,1235,1293,1055,961,1075,1384,1235,1293,408,334,396,691.349785877977865,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,39757.246147316698625,346789.419088136695791,0.012436873896556,0.000017989264119
8118,06105000102,6105000102.000000000000000,7736,6105000102,4047,4764,4418,3315,3461,3251,4047,4764,4418,1378,1624,1471,449.338457466520822,9,199,813,"Medford-Klamath Falls, OR",Oregon,OR,26918.358700000000681,430049,531051.495598189998418,799600.194585877936333,0.028686569387835,0.000063841785432
1062,06103000500,6103000500.000000000000000,7728,6103000500,5131,5023,5385,3886,3638,3666,5131,5023,5385,2510,2248,2252,3.351044972097156,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,48832.754652231633372,93413962.247299179434776,3.351044972097156,1.000000000000000
1063,06103000900,6103000900.000000000000000,7732,6103000900,3481,3295,3487,2104,1944,1866,3481,3295,3487,1500,1437,1612,106.023566958093539,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,291025.083077219722327,2955823190.519015312194824,106.023566958093539,1.000000000000000
1064,06103001000,6103001000.000000000000000,7733,6103001000,7080,7344,7665,3232,3615,3325,7080,7344,7665,3043,3275,3526,70.180364883821539,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,231282.449100360448938,1956636823.631725549697876,70.180364883821539,1.000000000000000
1180,06021010401,6021010401.000000000000000,8261,6021010401,1236,1064,1270,992,590,735,1236,1064,1270,389,316,489,5.621995815095975,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,74958.348866840708070,156780156.740687489509583,5.621995815095975,1.000000000000000
1182,06021010101,6021010101.000000000000000,8259,6021010101,4283,4523,4432,1679,1660,1966,4283,4523,4432,2191,1997,1996,2.544035807502412,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,43489.948118891072227,70933674.826078161597252,2.544035807502412,1.000000000000000
1183,06021010402,6021010402.000000000000000,8262,6021010402,6053,6241,6201,3228,3484,3264,6053,6241,6201,2755,3400,3455,3.275599472747215,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,48489.680967748572584,91347364.367989882826805,3.275599472747215,1.000000000000000
1184,06021010102,6021010102.000000000000000,8260,6021010102,4419,4722,4684,1803,2024,1888,4419,4722,4684,2411,2475,2448,3.678172765214427,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,48004.146020178901381,102557295.527380540966988,3.678172765214427,1.000000000000000
1200,06115041101,6115041101.000000000000000,10304,6115041101,2751,2620,2288,2335,2058,1893,2751,2620,2288,982,930,812,185.882466678255014,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,340395.810096551838797,491584.568631001980975,0.017627313894638,0.000094830428118
1202,06063000400,6063000400.000000000000000,4506,6063000400,2365,2258,2158,1830,1728,1699,2365,2258,2158,706,646,737,706.415176261141255,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,228294.214079320750898,385348.710675109934527,0.013822160237821,0.000019566624136
4704,06089010806,6089010806.000000000000000,7364,6089010806,3242,3050,3203,2633,2430,2505,3242,3050,3203,1039,978,1279,4.643098062052107,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,57383.491968142261612,129416390.130550369620323,4.643098062052107,1.000000000000000
5027,06007000102,6007000102.000000000000000,372,6007000102,4016,4286,4266,2786,2887,2811,4016,4286,4266,2047,2135,2136,1.005303515682987,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,40990.474536971683847,28030161.403222896158695,1.005303515682987,1.000000000000000
5042,06007001000,6007001000.000000000000000,390,6007001000,4356,4599,5825,3281,3332,4020,4356,4599,5825,3203,3350,4490,0.954311961532425,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,25031.175589429836691,26608900.839531470090151,0.954311961532425,1.000000000000000
5045,06007000201,6007000201.000000000000000,375,6007000201,3843,4219,4140,2673,3172,3183,3843,4219,4140,1753,1992,1922,1.321383525625133,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,29993.134213800763973,36842782.170743286609650,1.321383525625133,1.000000000000000
5060,06007000300,6007000300.000000000000000,377,6007000300,4618,4793,4785,2971,3072,3209,4618,4793,4785,2368,2528,2514,0.985138111258725,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,36657.163020075131499,27467798.148803800344467,0.985138111258725,1.000000000000000
5084,06007001100,6007001100.000000000000000,391,6007001100,4272,3803,3751,2772,2495,2381,4272,3803,3751,2778,2349,2228,2.571578105650883,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,38078.609053405467421,71703679.604396954178810,2.571578105650883,1.000000000000000
5087,06007001200,6007001200.000000000000000,392,6007001200,4034,4440,3821,2763,3139,2484,4034,4440,3821,2870,3125,2559,3.350419512628447,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,53325.483274779995554,93421085.100369468331337,3.350419512628447,1.000000000000000
5088,06007001300,6007001300.000000000000000,393,6007001300,3563,3555,3707,2035,2051,2199,3563,3555,3707,1925,1975,2101,1.565940060960157,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,33562.672428406061954,43663085.466571539640427,1.565940060960157,1.000000000000000
5089,06007002800,6007002800.000000000000000,411,6007002800,3978,4721,4918,2539,3056,2831,3978,4721,4918,2028,2320,2482,1.650200814984554,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,28727.390125137215364,46019706.092567116022110,1.650200814984554,1.000000000000000
5090,06007003100,6007003100.000000000000000,415,6007003100,4719,4925,4902,3591,3658,3544,4719,4925,4902,2129,2340,2447,4.758443253202524,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,63255.675039371970342,132702232.710084110498428,4.758443253202524,1.000000000000000
5091,06007000202,6007000202.000000000000000,376,6007000202,3817,3938,3706,2419,2482,2335,3817,3938,3706,2004,1912,1786,0.655956417932752,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,18770.474112469128158,18289495.282841119915247,0.655956417932752,1.000000000000000
5099,06007000601,6007000601.000000000000000,382,6007000601,3599,3824,3556,2808,3014,2699,3599,3824,3556,1463,1539,1331,0.698055084375593,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,19518.989714769744751,19463541.736820828169584,0.698055084375593,1.000000000000000
5116,06007000604,6007000604.000000000000000,384,6007000604,4498,4400,4519,2765,2752,2856,4498,4400,4519,3982,3696,3691,0.407958318895382,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,18298.885690299048292,11374976.828176779672503,0.407958318895382,1.000000000000000
5117,06007000700,6007000700.000000000000000,385,6007000700,4714,4946,4825,3855,3476,3545,4714,4946,4825,2051,2207,2050,1.218041239208825,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,25162.659436415138771,33962128.940296038985252,1.218041239208825,1.000000000000000
5118,06007000800,6007000800.000000000000000,386,6007000800,6097,6175,6161,5359,5114,4934,6097,6175,6161,2782,2797,3047,1.532672081970964,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,34641.606728381899302,42734615.905449442565441,1.532672081970964,1.000000000000000
5536,06103001101,6103001101.000000000000000,10167,6103001101,1872,2075,2206,922,1115,1196,1872,2075,2206,762,857,925,63.211922363254892,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,206052.910294671251904,1762359173.613524198532104,63.211922363254892,1.000000000000000
5963,06007000501,6007000501.000000000000000,380,6007000501,4564,4795,4684,2988,3262,3123,4564,4795,4684,2825,2853,2886,2.104932774806640,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,39436.011527809016115,58691122.320539191365242,2.104932774806640,1.000000000000000
5964,06007000502,6007000502.000000000000000,381,6007000502,4895,5384,5199,2460,2649,2649,4895,5384,5199,3995,4556,4346,0.426711580546037,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,23432.572801647955202,11897916.701476883143187,0.426711580546037,1.000000000000000
5972,06103000701,6103000701.000000000000000,10165,6103000701,4034,4415,4354,2932,2883,3236,4034,4415,4354,2050,2400,2343,1.514271204079892,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,40642.700630633116816,42212277.899321921169758,1.514271204079892,1.000000000000000
5973,06103000702,6103000702.000000000000000,10166,6103000702,4048,3661,3628,2890,2778,2594,4048,3661,3628,2203,1951,1646,3.647951826668596,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,58975.282441611110698,101692191.344129800796509,3.647951826668596,1.000000000000000
5974,06103000202,6103000202.000000000000000,10164,6103000202,3445,3409,3450,3037,2835,2853,3445,3409,3450,1256,1267,1154,62.577334553755591,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,200459.128964090778027,1744329774.449953079223633,62.577334553755591,1.000000000000000
5975,06103001102,6103001102.000000000000000,10168,6103001102,4492,4853,5222,1758,2191,1915,4492,4853,5222,2496,2818,2871,3.105546515563699,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,49058.115782925924577,86581560.638026058673859,3.105546515563699,1.000000000000000
6291,06101050701,6101050701.000000000000000,7718,6101050701,4608,4768,4748,1831,2075,1979,4608,4768,4748,2498,2549,2462,8.985881977401366,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,32923.021326832749764,31693.330311448353314,0.001136280126611,0.000126451708299
6301,06101050800,6101050800.000000000000000,7720,6101050800,3174,3177,3189,2436,2380,2378,3174,3177,3189,1355,1305,1310,112.017839502888563,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,62210.789990761535591,57552.294743178659701,0.002063381826082,0.000018420118039
6497,06089012400,6089012400.000000000000000,7391,6089012400,3859,3685,3364,3329,3250,2910,3859,3685,3364,1322,1229,1114,619.743529794223264,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,933352.096808229573071,17274359248.430976867675781,619.743529794223264,1.000000000000000
6748,06089010200,6089010200.000000000000000,7351,6089010200,2458,2325,2396,2096,1875,1884,2458,2325,2396,1291,1168,1234,1.306044010023219,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,26697.419945199970243,36403447.569953501224518,1.306044010023219,1.000000000000000
278,06007000404,6007000404.000000000000000,8097,6007000404,3931,3832,3642,3386,3293,3115,3931,3832,3642,1472,1390,1439,1.727181993407908,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,36786.803120791904803,48157791.765855573117733,1.727181993407908,1.000000000000000
279,06007000403,6007000403.000000000000000,8096,6007000403,3324,3466,3528,2219,2553,2639,3324,3466,3528,1406,1504,1617,0.684371808042620,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,23719.118809607836738,19081936.703519292175770,0.684371808042620,1.000000000000000
393,06035040200,6035040200.000000000000000,1164,6035040200,2460,2442,2391,2220,2257,2193,2460,2442,2391,854,764,904,762.946370646521018,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,154765.673864995012991,287559.416276494797785,0.010316682798275,0.000013522159873
395,06035040100,6035040100.000000000000000,1163,6035040100,1687,1693,1552,1475,1373,1179,1687,1693,1552,611,724,633,2941.033335552161134,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,1118559.734329401282594,1439898.947608807589859,0.051658952727322,0.000017564898739
1205,06063000202,6063000202.000000000000000,4504,6063000202,1150,1183,1175,1088,1133,1139,1150,1183,1175,245,282,284,585.767628957137049,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,167031.486827411688864,306294.611532735347282,0.010984927782296,0.000018753046838
3924,06033000100,6033000100.000000000000000,1148,6033000100,3417,3466,3529,2296,2506,2262,3417,3466,3529,1268,1100,1083,465.136363270354025,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,84724.343120820733020,78435.096348809413030,0.002812729066490,0.000006047106373
4094,06007001703,6007001703.000000000000000,398,6007001703,2712,2202,1872,2416,1919,1674,2712,2202,1872,1296,1016,890,1.474679898834640,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,36426.610928149457322,41115722.246434189379215,1.474679898834640,1.000000000000000
4100,06007001704,6007001704.000000000000000,399,6007001704,3967,4107,3744,3012,2993,2553,3967,4107,3744,1449,1373,1242,127.087398622976039,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,401364.882874904898927,3543047054.684834957122803,127.086778246393266,0.999995118504356
4101,06007002601,6007002601.000000000000000,408,6007002601,2439,2273,2218,1924,1734,1516,2439,2273,2218,772,559,601,7.768837362481930,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,79767.820888161615585,216655245.682024955749512,7.768837362481930,1.000000000000000
4102,06007002602,6007002602.000000000000000,409,6007002602,3961,4011,4261,3302,3326,3348,3961,4011,4261,1152,1120,1217,9.948287316951108,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,82590.232425423790119,277426609.891415178775787,9.948287316951108,1.000000000000000
4103,06007003002,6007003002.000000000000000,414,6007003002,2766,2643,2615,1466,1513,1433,2766,2643,2615,1261,1116,1019,6.557752733989516,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,80822.817830674568540,182882595.528025746345520,6.557752733989516,1.000000000000000
4104,06007003501,6007003501.000000000000000,419,6007003501,4356,4372,4383,2954,3145,2882,4356,4372,4383,2597,2534,2486,11.503812206881058,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,90118.517805657029385,320845112.890858709812164,11.503812206881058,1.000000000000000
4105,06007003700,6007003700.000000000000000,422,6007003700,4833,5102,4911,2757,2961,2609,4833,5102,4911,2149,2233,2199,47.948875966113107,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,199909.974662701861234,1337151016.798655748367310,47.948875966113107,1.000000000000000
4700,06089011802,6089011802.000000000000000,7381,6089011802,2589,2533,2746,2341,2278,2309,2589,2533,2746,824,665,929,17.476145858235860,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,102129.271525995267439,487108817.597742080688477,17.476145858235860,1.000000000000000
4701,06089011701,6089011701.000000000000000,7377,6089011701,2925,2937,3001,2135,2325,2341,2925,2937,3001,1376,1294,1385,1.725569253083084,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,38421.918208301714913,48096406.150273106992245,1.725569253083084,1.000000000000000
4702,06089011001,6089011001.000000000000000,7367,6089011001,1679,1588,1609,1248,1210,1241,1679,1588,1609,621,599,602,17.714012522213622,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,116227.953194749599788,493749248.194964766502380,17.714012522213622,1.000000000000000
4703,06089012603,6089012603.000000000000000,7394,6089012603,4324,4271,4111,3912,3871,3453,4324,4271,4111,964,1009,1105,311.163761593216577,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,720552.940255398745649,8673246946.773517608642578,311.163726395506444,0.999999886883646
8346,06103000400,6103000400.000000000000000,7727,6103000400,6525,6583,6517,4859,5155,5212,6525,6583,6517,2223,2185,2363,111.103282998371412,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,352431.858238844433799,3097074376.046148300170898,111.103282998371412,1.000000000000000
8347,06103000800,6103000800.000000000000000,7731,6103000800,4346,4352,4413,2499,2406,2137,4346,4352,4413,1657,1588,1868,51.267048182155754,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,215070.054730016214307,1429192898.471171855926514,51.267048182155754,1.000000000000000
8375,06103000600,6103000600.000000000000000,7729,6103000600,6074,6172,5920,4766,4516,4188,6074,6172,5920,2627,2724,2615,5.470150842197134,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,63516.395043027885549,152485995.588996917009354,5.470150842197134,1.000000000000000
8545,06007001702,6007001702.000000000000000,397,6007001702,5101,4761,4450,4216,3929,3493,5101,4761,4450,1888,1618,1619,13.302568938401583,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,166007.192533949390054,370892199.331264317035675,13.302568938401583,1.000000000000000
8546,06007001800,6007001800.000000000000000,400,6007001800,3900,1901,1403,3395,1539,1078,3900,1901,1403,1202,593,387,4.676149487755715,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,77747.458954893474584,130379740.389135017991066,4.676149487755715,1.000000000000000
8547,06007002000,6007002000.000000000000000,402,6007002000,3939,1651,1391,3554,1551,1273,3939,1651,1391,1229,546,396,2.768470353968502,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,40095.290983850667544,77191223.744507551193237,2.768470353968502,1.000000000000000
8548,06007002300,6007002300.000000000000000,405,6007002300,3741,2215,1823,2914,1516,1090,3741,2215,1823,1056,675,602,29.959785257104610,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,150695.274390981881879,835392229.204993128776550,29.959785257104610,1.000000000000000
8549,06007003200,6007003200.000000000000000,416,6007003200,3989,4109,4331,2107,2530,2703,3989,4109,4331,1801,1811,1886,15.209599170765049,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,99942.354308004796621,424182204.595188736915588,15.209599170765049,1.000000000000000
8550,06007001500,6007001500.000000000000000,395,6007001500,6073,5871,6240,4959,4962,4900,6073,5871,6240,2087,2038,2244,136.717169675088087,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,336195.463155983190518,3812401202.624036788940430,136.717169675088087,1.000000000000000
8551,06007003400,6007003400.000000000000000,418,6007003400,3585,3525,3023,1786,1766,2205,3585,3525,3023,1756,1662,1232,15.349433081516914,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,96119.096027789084474,428113759.545249462127686,15.349433081516914,1.000000000000000
8552,06007002200,6007002200.000000000000000,404,6007002200,4331,2563,2109,3734,2253,1912,4331,2563,2109,1536,915,673,52.844499179905895,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,191966.412628378893714,1473506067.201494216918945,52.844499179905895,1.000000000000000
8553,06007003600,6007003600.000000000000000,421,6007003600,4218,4204,4286,2663,2680,2813,4218,4204,4286,2214,2166,2235,128.059294313149252,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,311973.515727351827081,3571362106.524026393890381,128.058160245612129,0.999991144199699
1206,06115041002,6115041002.000000000000000,10303,6115041002,4021,3408,3417,3251,2515,2643,4021,3408,3417,1464,1193,1137,76.325602234098469,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,68503.072727053571725,104519.832840996881714,0.003747418417287,0.000049097790356
1209,06115041001,6115041001.000000000000000,10302,6115041001,3493,3910,3672,2587,2509,2435,3493,3910,3672,1195,1311,1121,107.197608828026006,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,105869.788759944596677,153178.247579874179792,0.005491845999527,0.000051231049457
1317,06021010200,6021010200.000000000000000,897,6021010200,4960,4997,5200,3061,2912,2975,4960,4997,5200,2223,2239,2302,52.422365006763073,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,263197.610062242078129,1461665866.789129972457886,52.422365006763073,1.000000000000000
1318,06021010501,6021010501.000000000000000,900,6021010501,3798,4006,3618,984,1207,882,3798,4006,3618,2277,2473,2011,63.012361523691574,14,209,868,"Chico-Redding, CA",California,CA,17224.627300000000105,514005,220823.758397408353630,1756971671.894640922546387,63.012361523691574,1.000000000000000
